Season,Circuit,Constructor,Laps,TotalPitStops,AvgPitStopTime,FirstPitLap,LastPitLap,FastestStop,SlowestStop,Top10
2011,28,7,0.5176470588235293,0.4000000000000001,2.0315110356536925,0.25396825396825395,0.5584415584415585,0.8948126949940634,2.902183472872114,0
2011,28,21,0.47058823529411764,0.2,0.47497453310697074,0.25396825396825395,0.4415584415584416,0.2620030183916947,0.18949978048167107,0
2011,28,9,0.3411764705882353,0.0,0.5244142614601123,0.19047619047619047,0.15584415584415584,0.5875833010215379,0.0306790663301026,0
2011,28,19,0.24705882352941175,0.0,0.0031239388794572108,0.25396825396825395,0.2077922077922078,0.019593698870020344,-0.38342005113845606,0
2011,28,22,0.2352941176470588,0.2,1.400203735144341,0.031746031746031744,0.2077922077922078,0.2874574768518457,1.6408966872526616,0
2011,29,13,0.6352941176470588,0.4000000000000001,-0.7948839841539584,0.2222222222222222,0.48051948051948057,-0.8872953792916538,-0.970150379641329,1
2011,29,17,0.6352941176470588,0.2,-0.49480475382004424,0.20634920634920634,0.38961038961038963,-0.5913133041736139,-0.7291140512346688,1
2011,29,17,0.6352941176470588,0.4000000000000001,-0.46102999434070896,0.14285714285714285,0.5064935064935066,-0.7221373813757875,-0.4168673482763545,1
2011,29,13,0.6352941176470588,0.4000000000000001,-0.4511601584606953,0.20634920634920634,0.4675324675324676,-0.8206994123900955,-0.34414645062815,1
2011,29,14,0.6352941176470588,0.4000000000000001,-0.6574306734578604,0.1746031746031746,0.49350649350649356,-0.8319467312445811,-0.7269561610967402,1
2011,29,5,0.6352941176470588,0.2,-0.5947707979626605,0.2222222222222222,0.4155844155844156,-0.6993467615916991,-0.809171775351832,1
2011,29,5,0.6352941176470588,0.2,-0.4612563667232694,0.23809523809523808,0.4025974025974026,-0.6747802493569012,-0.614961662938229,1
2011,29,14,0.6352941176470588,0.4000000000000001,-0.6221165817770451,0.14285714285714285,0.49350649350649356,-0.890551182117953,-0.7358035106622489,1
2011,29,18,0.6352941176470588,0.2,-0.4325976230899923,0.25396825396825395,0.4675324675324676,-0.45871333452073193,-0.7269561610967402,1
2011,29,19,0.6352941176470588,0.2,-0.45908319185060403,0.20634920634920634,0.37662337662337664,-0.49600707598560534,-0.7418456030484496,1
2011,29,6,0.6352941176470588,0.2,-0.5384040747028972,0.15873015873015872,0.4025974025974026,-0.6845476578357969,-0.7304087853174261,0
2011,29,18,0.6352941176470588,0.2,-0.4256706281833705,0.2698412698412698,0.37662337662337664,-0.5060704665396184,-0.6814246791864397,0
2011,29,22,0.6352941176470588,0.2,-0.5407130730051047,0.23809523809523808,0.4415584415584416,-0.6067043720797519,-0.7908297091794361,0
2011,29,20,0.6352941176470588,0.4000000000000001,-0.1898358800226594,0.1746031746031746,0.4155844155844156,-0.4744003845019883,-0.14065741062145282,0
2011,29,6,0.6235294117647059,0.4000000000000001,-0.00013582342956830452,0.2222222222222222,0.5974025974025975,-0.7523275530378277,0.7194775983570132,0
2011,29,9,0.6235294117647059,0.2,-0.37976230899831,0.2857142857142857,0.5064935064935066,-0.4856477033564739,-0.6233774344761521,0
2011,29,19,0.6235294117647059,0.6000000000000001,-0.4568421052631676,0.23809523809523808,0.6363636363636364,-2.8505444835496125,0.7490406932466395,0
2011,29,22,0.6235294117647059,0.4000000000000001,0.18883984153931838,0.14285714285714285,0.5064935064935066,-0.43473878643617087,0.48469915135034747,0
2011,29,9,0.6235294117647059,0.2,-0.25561969439728854,0.30158730158730157,0.5324675324675325,-0.37613433556279885,-0.5059882109728189,0
2011,29,21,0.6117647058823529,0.2,-0.19938879456706646,0.30158730158730157,0.4285714285714286,-0.21571205084882183,-0.5336092047383091,0
2011,29,21,0.6117647058823529,0.4000000000000001,0.6937408036219638,0.23809523809523808,0.49350649350649356,-0.480320026004349,1.824101559962826,0
2011,29,7,0.6117647058823529,0.4000000000000001,-0.7814827391058637,0.12698412698412698,0.5714285714285715,-2.773589144018922,-0.19568360913864075,0
2011,29,7,0.6117647058823529,0.0,0.6692020373514569,0.3492063492063492,0.28571428571428575,0.7453417470594536,0.1456946106817142,0
2011,29,20,0.08235294117647059,0.0,-0.3168760611205496,0.12698412698412698,0.1038961038961039,-0.3290731856190308,-0.6376195093864827,0
2011,19,17,0.6588235294117647,0.6000000000000001,-0.8647198641765886,0.15873015873015872,0.5974025974025975,-1.0119038329163494,-1.0251765781585163,1
2011,19,17,0.6588235294117647,0.6000000000000001,-0.6751103565365166,0.14285714285714285,0.5714285714285715,-0.9204453717048748,-0.7092614619657229,1
2011,19,5,0.6588235294117647,0.6000000000000001,-0.5583022071307419,0.14285714285714285,0.5844155844155845,-0.6579092710751733,-0.7858665618621996,1
2011,19,13,0.6588235294117647,0.6000000000000001,0.3595925297113828,0.12698412698412698,0.5844155844155845,-0.7985007567562427,2.2256849146313984,1
2011,19,14,0.6588235294117647,0.6000000000000001,-0.6509337860781115,0.14285714285714285,0.5584415584415585,-0.9538913461932131,-0.6043880012623775,1
2011,19,13,0.6588235294117647,0.4000000000000001,-0.48285229202038343,0.19047619047619047,0.49350649350649356,-0.6401503465680913,-0.5901459263520468,1
2011,19,18,0.6588235294117647,0.6000000000000001,-0.5003056027164792,0.14285714285714285,0.5844155844155845,-0.7869574558266387,-0.6632984020278367,1
2011,19,18,0.6588235294117647,0.6000000000000001,-0.5498811544991621,0.1111111111111111,0.5714285714285715,-0.6534695399484025,-0.7629929264001527,1
2011,19,20,0.6588235294117647,0.4000000000000001,-0.43712507074138734,0.12698412698412698,0.5064935064935066,-0.5214615344457574,-0.7004141124002143,1
2011,19,19,0.6588235294117647,0.4000000000000001,-0.27395585738543204,0.19047619047619047,0.48051948051948057,-0.5063664486147368,-0.41406209109704734,1
2011,19,5,0.6588235294117647,0.6000000000000001,-0.05718166383701298,0.12698412698412698,0.5844155844155845,-0.6537655220235209,0.28293642345399317,0
2011,19,14,0.6588235294117647,0.6000000000000001,-0.15463497453311023,0.015873015873015872,0.5714285714285715,-0.9328766188598319,1.0375506046877356,0
2011,19,6,0.6470588235294117,0.4000000000000001,-0.6354272778721216,0.14285714285714285,0.5064935064935066,-0.7472958577608212,-0.8037770500070093,0
2011,19,19,0.6470588235294117,0.6000000000000001,0.12923599320883158,0.0,0.5324675324675325,-0.5374445665021311,0.8407510241086186,0
2011,19,22,0.6470588235294117,0.4000000000000001,-0.31551782682516094,0.14285714285714285,0.5064935064935066,-0.5457320646054358,-0.5407302421934748,0
2011,19,20,0.6470588235294117,0.6000000000000001,-0.39972835314092475,0.19047619047619047,0.7012987012987013,-0.5045905561640285,-0.5741775393313724,0
2011,19,22,0.6470588235294117,0.6000000000000001,-0.8253989813242952,0.15873015873015872,0.5714285714285715,-2.8431449316716613,-0.322135971221275,0
2011,19,9,0.6470588235294117,0.4000000000000001,-0.236287492925886,0.19047619047619047,0.49350649350649356,-0.3882696006426386,-0.4980040174624821,0
2011,19,9,0.6352941176470588,0.4000000000000001,-0.28572722127902755,0.2222222222222222,0.6753246753246753,-0.5617150966618105,-0.4876461448004229,0
2011,19,21,0.6352941176470588,0.2,0.06044142614601147,0.23809523809523808,0.4155844155844156,-0.22251963857653667,-0.11584167403527058,0
2011,19,7,0.6235294117647059,0.4000000000000001,0.5462365591397867,0.20634920634920634,0.5714285714285715,0.279169978748541,0.4270834846676455,0
2011,19,6,0.49411764705882344,0.6000000000000001,-0.7026825127334606,0.15873015873015872,0.5584415584415585,-0.8156677171130889,-0.8568611474000611,0
2011,13,17,0.7529411764705882,0.6000000000000001,-0.9157215619694583,0.12698412698412698,0.6103896103896104,-1.0784997998179078,-1.0676870138757164,1
2011,13,13,0.7529411764705882,0.6000000000000001,-0.8750424448217502,0.15873015873015872,0.6233766233766234,-1.115793541282781,-0.946413588124111,1
2011,13,13,0.7529411764705882,0.4000000000000001,-0.8938539898132607,0.20634920634920634,0.6103896103896104,-1.0406140942027986,-0.9949661162275112,1
2011,13,17,0.7529411764705882,0.6000000000000001,-0.8909337860781169,0.14285714285714285,0.5974025974025975,-1.0497895385314575,-0.9695030125999503,1
2011,13,5,0.7411764705882352,0.6000000000000001,-0.8433955857385571,0.14285714285714285,0.49350649350649356,-0.974610091451476,-1.000360841572334,1
2011,13,14,0.7411764705882352,0.4000000000000001,-0.88144878324848,0.14285714285714285,0.5194805194805195,-1.0201913310196542,-1.05452388403435,1
2011,13,14,0.7411764705882352,0.4000000000000001,-0.9218336162988575,0.15873015873015872,0.5324675324675325,-1.1829814723345762,-1.0199976418274874,1
2011,13,18,0.7411764705882352,0.4000000000000001,-0.6053650254669056,0.31746031746031744,0.6363636363636364,-0.8094520935356099,-0.7381771898139705,1
2011,13,19,0.7411764705882352,0.4000000000000001,-0.37962648556876866,0.09523809523809523,0.5974025974025975,-0.7067463134696497,-0.38449899620742106,1
2011,13,19,0.7411764705882352,0.4000000000000001,-0.38551216751558043,0.0,0.5584415584415585,-0.8970627877705495,-0.1085048475663125,1
2011,13,18,0.7411764705882352,0.4000000000000001,-0.26526315789476973,0.15873015873015872,0.5194805194805195,-0.5303409966992979,-0.2463940273799702,0
2011,13,6,0.7411764705882352,0.4000000000000001,-0.9043576683644876,0.2222222222222222,0.6493506493506493,-1.0243350800713065,-1.035966028848161,0
2011,13,6,0.7411764705882352,0.4000000000000001,-0.5873457838143957,0.19047619047619047,0.6103896103896104,-0.9660266112730529,-0.4626146192004475,0
2011,13,20,0.7411764705882352,0.4000000000000001,-0.39610639501982453,0.12698412698412698,0.5324675324675325,-0.8029404878830124,-0.13569426330421636,0
2011,13,22,0.7411764705882352,0.6000000000000001,-0.2160271646859126,0.1111111111111111,0.6753246753246753,-0.5791780390937742,-0.11929429825595647,0
2011,13,20,0.7294117647058823,0.6000000000000001,-0.5817996604414377,0.15873015873015872,0.6363636363636364,-0.825731107667102,-0.48138826340042906,0
2011,13,22,0.7294117647058823,0.6000000000000001,-0.12855687606112323,0.15873015873015872,0.6883116883116883,-0.8565132434793779,0.9844665072946845,0
2011,13,9,0.7294117647058823,0.4000000000000001,-0.33217883418225513,0.2222222222222222,0.5454545454545455,-0.535076709901187,-0.5120303033590196,0
2011,13,21,0.7176470588235294,0.4000000000000001,-0.4718053197510184,0.23809523809523808,0.6753246753246753,-0.6987547974414623,-0.567488079903793,0
2011,13,21,0.7058823529411764,0.4000000000000001,-0.2617317487266607,0.25396825396825395,0.6233766233766234,-0.5395164410279578,-0.4742672259452641,0
2011,13,7,0.6941176470588235,0.4000000000000001,0.2564799094510342,0.20634920634920634,0.5974025974025975,0.22707713352776537,-0.1145469399525132,0
2011,13,5,0.6588235294117647,0.4000000000000001,-0.5344651952461913,0.15873015873015872,0.4545454545454546,-0.8082681652351373,-0.6376195093864827,0
2011,13,9,0.5411764705882353,0.4000000000000001,-0.5308432371250911,0.23809523809523808,0.5194805194805195,-0.8061962907093116,-0.49757243943489576,0
2011,13,7,0.3058823529411765,0.0,-0.11640067911715002,0.23809523809523808,0.19480519480519481,-0.11063841418191757,-0.4783672172073287,0
2011,14,17,0.8941176470588235,0.0,1.3447877758913696,0.23809523809523808,0.19480519480519481,1.4814491678780193,0.6823618879846364,1
2011,14,5,0.8941176470588235,0.2,1.2988794567063089,0.25396825396825395,0.4285714285714286,0.53904224070218,1.2964974212392064,1
2011,14,13,0.8941176470588235,0.4000000000000001,0.5083870967742044,0.2222222222222222,0.6103896103896104,0.33718246547167724,0.2259681238126699,1
2011,14,17,0.8941176470588235,0.2,2.286315789473705,0.23809523809523808,0.7012987012987013,0.810457803585422,2.6674050258654476,1
2011,14,19,0.8941176470588235,0.0,1.3735823429541878,0.5238095238095237,0.4285714285714286,1.512823267840531,0.7052355234466825,1
2011,14,13,0.8941176470588235,0.4000000000000001,0.6349745331069737,0.3333333333333333,0.6233766233766234,-1.238330120381649,1.3100921291081584,1
2011,14,6,0.8823529411764706,0.2,0.7803056027164844,0.5238095238095237,0.8701298701298702,0.4458078870399971,0.5405885059227065,1
2011,14,18,0.8823529411764706,0.2,0.6738200339558711,0.5079365079365079,0.8831168831168832,0.6867372961860815,0.19575766188166493,1
2011,14,22,0.8823529411764706,0.2,0.601018675721574,0.49206349206349204,0.8701298701298702,0.634644450965307,0.118073616916224,1
2011,14,20,0.8823529411764706,0.2,0.5360950764006905,0.5079365079365079,0.7922077922077922,0.44817574364094215,0.15087354701274377,1
2011,14,14,0.8705882352941176,0.4000000000000001,0.4399320882852379,0.2222222222222222,0.6753246753246753,0.46919047097432237,-0.013773470511233002,0
2011,14,6,0.8705882352941176,0.4000000000000001,1.8833729485003041,0.30158730158730157,0.4025974025974026,-1.234482353405115,4.715458555773783,0
2011,14,9,0.8705882352941176,0.2,0.6097113752122363,0.36507936507936506,0.5844155844155845,0.6109658849558632,0.14914723490240084,0
2011,14,9,0.8705882352941176,0.2,0.7041086587436475,0.2857142857142857,0.6623376623376623,0.6947288122142689,0.23805230858507204,0
2011,14,21,0.8588235294117647,0.2,0.9331069609507829,0.5079365079365079,0.8051948051948052,0.8681743082334398,0.4754202237572533,0
2011,14,7,0.8588235294117647,0.0,1.2801358234295677,0.49206349206349204,0.4025974025974026,1.4110054339999247,0.6310041027019275,0
2011,14,7,0.8470588235294118,0.2,2.8619354838710276,0.38095238095238093,0.4155844155844156,1.418996950028112,3.1382566539615375,0
2011,14,22,0.8352941176470587,0.2,0.6769439728353284,0.38095238095238093,0.6883116883116883,0.6381962358667236,0.23611020746093594,0
2011,14,18,0.7647058823529411,0.0,1.4317147707979927,0.42857142857142855,0.35064935064935066,1.576163431915792,0.7514143723983618,0
2011,14,20,0.7529411764705882,0.2,0.8537860780984898,0.4444444444444444,0.7142857142857143,0.703312292392692,0.469593920384845,0
2011,14,5,0.3529411764705882,0.0,0.8229541595925464,0.3968253968253968,0.3246753246753247,0.9128676015762638,0.2678311924884907,0
2011,14,14,0.3529411764705882,0.0,3.1235314091681468,0.1746031746031746,0.14285714285714285,3.4195397957509446,2.095348350300492,0
2011,14,21,0.3294117647058823,0.0,0.8805432937181851,0.3333333333333333,0.27272727272727276,0.9756158015012892,0.31357846341258444,0
2011,10,13,0.7999999999999999,1.0000000000000002,-0.02019241652520227,0.1111111111111111,0.6493506493506493,-2.6726592564036706,1.3690025298736177,1
2011,10,17,0.7999999999999999,0.4000000000000001,-0.12681380871535777,0.30158730158730157,0.6753246753246753,-0.29740310358140076,-0.32407807234541114,1
2011,10,17,0.7999999999999999,0.4000000000000001,0.358709677419362,0.30158730158730157,0.6363636363636364,-0.33410488089603735,0.9003087919154567,1
2011,10,14,0.7999999999999999,0.6000000000000001,0.0018336162988116524,0.2698412698412698,0.6623376623376623,-0.2068325885952803,-0.19460466406967575,1
2011,10,18,0.7999999999999999,0.2,0.10730050933786288,0.5555555555555556,0.6753246753246753,0.08441377332087037,-0.26516767157995175,1
2011,10,5,0.7999999999999999,0.6000000000000001,0.28468590831919144,0.31746031746031744,0.6753246753246753,-0.28733971302738776,0.6413619753639866,1
2011,10,19,0.7999999999999999,0.2,0.154023769100173,0.5555555555555556,0.6753246753246753,0.04623208563064389,-0.16309946805591413,1
2011,10,20,0.7999999999999999,0.4000000000000001,0.31597057159025477,0.2857142857142857,0.6493506493506493,-0.05706565858555208,0.1448314546265431,1
2011,10,22,0.7999999999999999,0.6000000000000001,0.12033955857382983,0.2222222222222222,0.6363636363636364,-0.13964465754348518,-0.06642598987669854,1
2011,10,20,0.7999999999999999,0.6000000000000001,0.32509337860779,0.25396825396825395,0.6363636363636364,0.12377938931157047,0.25617858574367486,1
2011,10,14,0.7999999999999999,0.6000000000000001,-0.19110356536505693,0.25396825396825395,0.6753246753246753,-0.2453102583606252,-0.48958824592455896,0
2011,10,19,0.7999999999999999,0.2,0.9719524617996803,0.5396825396825398,0.6623376623376623,0.150417776072194,1.0604242401497825,0
2011,10,7,0.788235294117647,0.4000000000000001,2.2293604980192785,0.12698412698412698,0.6623376623376623,1.086609079670554,2.0549958047212202,0
2011,10,7,0.788235294117647,0.2,1.55979626485572,0.5714285714285714,0.6493506493506493,1.6528227893713634,0.8990140578326993,0
2011,10,21,0.788235294117647,0.8,0.3596332767402176,0.25396825396825395,0.6623376623376623,-2.6617079196243028,1.152350360025554,0
2011,10,21,0.788235294117647,0.2,0.3168760611205496,0.5238095238095237,0.6493506493506493,0.26466685706775717,-0.06362073269739059,0
2011,10,9,0.788235294117647,0.4000000000000001,2.662093944538812,0.2857142857142857,0.6623376623376623,-0.05884155103626038,5.677445979262494,0
2011,10,6,0.7647058823529411,0.6000000000000001,-0.3779966044142694,0.5396825396825398,0.6753246753246753,-2.6617079196243028,0.7026460552811677,0
2011,10,22,0.6941176470588235,0.8,0.5205025466893147,0.25396825396825395,0.7792207792207793,0.011898164916951368,1.3653341166391386,0
2011,10,18,0.6235294117647059,0.2,-0.09426146010186988,0.5396825396825398,0.6623376623376623,-0.12366162548711146,-0.43369889135219997,0
2011,10,6,0.5529411764705882,0.6000000000000001,-0.02397283531411882,0.23809523809523808,0.6233766233766234,-2.6537164035961163,1.5267442989562212,0
2011,10,5,0.4,0.4000000000000001,0.5082965478211582,0.25396825396825395,0.4545454545454546,0.10720439310495995,0.2102155258057887,0
2011,33,17,0.6470588235294117,0.4000000000000001,-0.8129937747595145,0.20634920634920634,0.5974025974025975,-0.9470837584654983,-0.9425293858758389,1
2011,33,5,0.6470588235294117,0.4000000000000001,-0.7780418788908008,0.20634920634920634,0.5714285714285715,-1.0048002631135162,-0.8408927603793868,1
2011,33,17,0.6470588235294117,0.4000000000000001,-0.8697679683079027,0.19047619047619047,0.5324675324675325,-0.9506355433669149,-1.0592712423377935,1
2011,33,13,0.6470588235294117,0.4000000000000001,-0.830288624787793,0.1746031746031746,0.5324675324675325,-0.982305625404545,-0.936271504475845,1
2011,33,5,0.6470588235294117,0.4000000000000001,-0.37102433503115156,0.2222222222222222,0.6103896103896104,-0.9254770669818813,0.035210635619753496,1
2011,33,13,0.6470588235294117,0.4000000000000001,-0.8109111488398674,0.20634920634920634,0.6103896103896104,-0.9488596509162066,-0.944471486999975,1
2011,33,14,0.6470588235294117,0.4000000000000001,-0.47624221844936826,0.1746031746031746,0.5714285714285715,-0.7798538860238055,-0.3942095018281008,1
2011,33,20,0.6352941176470588,0.2,-0.6352461799660573,0.2857142857142857,0.5324675324675325,-0.7185855964743709,-0.8594506155655759,1
2011,33,6,0.6352941176470588,0.4000000000000001,-0.7930730050933948,0.1746031746031746,0.5454545454545455,-0.9604029518458096,-0.9360557154620518,1
2011,33,18,0.6352941176470588,0.4000000000000001,-0.44237691001698676,0.15873015873015872,0.5064935064935066,-0.6093682107558144,-0.6665352372347303,1
2011,33,19,0.6352941176470588,0.0,-0.4472665534804845,0.38095238095238093,0.3116883116883117,-0.4711445816756901,-0.7411982360070709,0
2011,33,22,0.6352941176470588,0.4000000000000001,-0.6379626485568896,0.15873015873015872,0.5064935064935066,-0.700826671967289,-0.8821084620138289,0
2011,33,20,0.6352941176470588,0.4000000000000001,-0.7226259196378284,0.20634920634920634,0.5714285714285715,-0.9089020707752709,-0.8745558465310777,0
2011,33,6,0.6352941176470588,0.4000000000000001,-0.7517826825127485,0.20634920634920634,0.5584415584415585,-0.8772319887376407,-0.9289346780068869,0
2011,33,18,0.6352941176470588,0.4000000000000001,-0.5776570458404194,0.2222222222222222,0.49350649350649356,-0.7179936323241353,-0.705593048731244,0
2011,33,19,0.6352941176470588,0.2,-0.4256706281833705,0.15873015873015872,0.4155844155844156,-0.8837435943902372,-0.40607789758670976,0
2011,33,14,0.6352941176470588,0.4000000000000001,0.20622524052064303,0.20634920634920634,0.38961038961038963,-0.6993467615916991,1.1417766983497024,0
2011,33,22,0.6352941176470588,0.4000000000000001,-0.5578268251273729,0.14285714285714285,0.5584415584415585,-0.659981145601,-0.7701139638553184,0
2011,33,9,0.6235294117647059,0.4000000000000001,-0.34023769100170514,0.20634920634920634,0.5324675324675325,-0.7117780087466562,-0.46024094004872584,0
2011,33,9,0.6235294117647059,0.2,-0.23266553480475877,0.2698412698412698,0.4285714285714286,-0.4143160232530264,-0.4416830848625367,0
2011,33,21,0.6235294117647059,0.2,-0.44020373514432143,0.25396825396825395,0.5324675324675325,-0.4826878826052941,-0.7215614357519174,0
2011,33,21,0.6235294117647059,0.2,-0.4044821731748812,0.2698412698412698,0.4675324675324676,-0.46996065337521753,-0.6740878527174815,0
2011,33,7,0.6117647058823529,0.4000000000000001,-0.11739671760046401,0.2222222222222222,0.5454545454545455,-0.3835338874407505,-0.1974099212489837,0
2011,33,7,0.6117647058823529,0.4000000000000001,0.7250707413695502,0.20634920634920634,0.5584415584415585,0.3386623758472671,0.5731726470054331,0
2011,30,5,0.5882352941176471,0.4000000000000001,0.2949632144878299,0.1746031746031746,0.49350649350649356,-0.016812096369498885,0.25725753081263913,1
2011,30,17,0.5882352941176471,0.4000000000000001,0.7928919071873304,0.19047619047619047,0.4545454545454546,-0.11655805568427824,1.334476287666755,1
2011,30,17,0.5882352941176471,0.4000000000000001,0.22560271646856866,0.1746031746031746,0.48051948051948057,0.07523832899221149,0.025068551971487454,1
2011,30,13,0.5882352941176471,0.4000000000000001,0.15832484436898156,0.1746031746031746,0.4675324675324676,-0.05647369443531632,-0.05908916340773969,1
2011,30,5,0.5882352941176471,0.4000000000000001,0.05156762874928478,0.19047619047619047,0.5194805194805195,-0.08666386609735648,-0.2621466253868514,1
2011,30,14,0.5882352941176471,0.2,0.2648556876061179,0.1746031746031746,0.37662337662337664,0.2569713231146882,-0.14065741062145282,1
2011,30,19,0.5882352941176471,0.2,0.5207470288624619,0.1746031746031746,0.4025974025974026,0.549105631256193,0.052905334750770784,1
2011,30,18,0.5882352941176471,0.2,0.2687945670628238,0.14285714285714285,0.37662337662337664,0.2673306957438196,-0.1419521447042102,1
2011,30,14,0.5882352941176471,0.4000000000000001,1.4385964912280904,0.12698412698412698,0.38961038961038963,0.3315588060444339,1.3761235673287835,1
2011,30,20,0.5882352941176471,0.2,0.2231578947368468,0.1746031746031746,0.38961038961038963,0.16699277227880346,-0.1413047776628315,1
2011,30,6,0.5882352941176471,0.4000000000000001,0.5702320316921276,0.15873015873015872,0.5064935064935066,0.1616650949266796,0.4026993261090481,0
2011,30,18,0.5882352941176471,0.2,0.2554838709677472,0.15873015873015872,0.48051948051948057,0.18978339206289305,-0.1065627464421764,0
